,related titles
0,Full_Throttle_(1995_video_game)
1,Grim_Fandango
2,Tim_Schafer
3,Double_Fine
4,Richard_Steven_Horvitz
5,Advent_Rising
6,Double_Fine_Comics
7,Brütal_Legend
8,Costume_Quest
9,Sesame_Street:_Once_Upon_a_Monster
10,Iron_Brigade_(video_game)
11,Double_Fine_Happy_Action_Theater
12,Psychonauts_2
13,Broken_Age
14,Razmig_Mavlian
15,The_Cave_(video_game)
16,Majesco_Entertainment
17,Brad_Muir
18,Psychonauts_in_the_Rhombus_of_Ruin
19,Milkman_Conspiracy
