,related titles
0,Metroid
1,Earthworm_Jim_2
2,Super_Castlevania_IV
3,WiiWare
4,World_of_Goo
5,Bit.Trip
6,Edmund_McMillen
7,Spider-Man:_Shattered_Dimensions
8,Kid_Klown_in_Crazy_Chase
9,Tommy_Refenes
10,OverClocked_ReMix
11,Gish_(video_game)
12,The_Binding_of_Isaac_(video_game)
13,Game_&_Watch
14,Nicalis
15,Danny_Baranowsky
16,PETA_satirical_browser_games
17,Super_Meat_Boy_Forever
18,The_End_Is_Nigh_(video_game)
19,List_of_cancelled_Wii_games
