,related titles
0,Wii
1,Mario_Power_Tennis
2,Metroid_Prime_3:_Corruption
3,Mario_Party_8
4,WarioWare:_Smooth_Moves
5,Wii_Remote
6,Wii_Music
7,Wii_Menu
8,Wii_Play
9,Kororinpa
10,Big_Brain_Academy:_Wii_Degree
11,Mario_&_Sonic_at_the_Olympic_Games
12,Mario_Kart_Wii
13,Wii_Fit
14,Nitrobike
15,Super_Smash_Bros._Brawl
16,We_Love_Golf!
17,Wii_Sports_Resort
18,Wii_Sports_Club
19,List_of_video_games_featuring_Miis
